raw_name;cleaned_name
pucsp;pucsp
governmentfirstgradecollege;governmentfirstgradecollege
europeanstabilitymechanism;europeanstabilitymechanism
banquedefrance;banquedefrance
Frankfurt School of finance Management gGmbH;frankfurtschooloffinancemanagementggmbh
westernsydneyuniversity;westernsydneyuniversity
shivnadaruniversity, departmentofeconomics;shivnadaruniversitydepartmentofeconomics
vuongassociateshanoi;vuongassociateshanoi
tafilatechnicaluniversitybusinessfaculty;tafilatechnicaluniversitybusinessfaculty
dseas;dseas
universityofappliedsciencesmainz;universityofappliedsciencesmainz
councilofscientificindustrialresearchcsirghana;councilofscientificindustrialresearchcsirghana
nhhnorwegianschoolofeconomics;nhhnorwegianschoolofeconomics
universityofberninstituteforsociology;universityofberninstituteforsociology
hitotsubashiuniversity;hitotsubashiuniversity
oklahomastateuniversitystillwater;oklahomastateuniversitystillwater
mississippistateuniversitydepartmentofagriculturaleconomics;mississippistateuniversitydepartmentofagriculturaleconomics
southernmethodistuniversitysmudepartmentofeconomics;southernmethodistuniversitysmudepartmentofeconomics
universityofcincinnatidepartmentofaccounting;universityofcincinnatidepartmentofaccounting
rutgersthestateuniversityofnewjerseyaccountinginformationsystems;rutgersthestateuniversityofnewjerseyaccountinginformationsystems
universityofsydneyschoolofeconomics;universityofsydneyschoolofeconomics
fengchiauniversity;fengchiauniversity
goetheuniversityfrankfurt;goetheuniversityfrankfurt
stateuniversityofjakartafacultyofeconomicsstudents;stateuniversityofjakartafacultyofeconomicsstudents
University of Stirling - Department of Accounting;universityofstirlingdepartmentofaccounting
universityofwaterloo - School of Accounting;universityofwaterlooschoolofaccounting
baruchcollegecuny;baruchcollegecuny
universitdeglistudidimodenaereggioemiliaunimoreschoolofdoctoratee4eengineeringforeconomicseconomicsforengineering;universitdeglistudidimodenaereggioemiliaunimoreschoolofdoctoratee4eengineeringforeconomicseconomicsforengineering
americanuniversityofsharjah;americanuniversityofsharjah
Lancaster University - Department of Accounting;lancasteruniversitydepartmentofaccounting
universityofsoutherncaliforniamarshallschoolofbusiness - finance Business Economics Department;universityofsoutherncaliforniamarshallschoolofbusinessfinancebusinesseconomicsdepartment
brighamyounguniversity;brighamyounguniversity
federalreservebanksfederalreservebankofdallas;federalreservebanksfederalreservebankofdallas
universityofmississippipattersonschoolofaccountancy;universityofmississippipattersonschoolofaccountancy
zarqauniversity;zarqauniversity
universityofprishtina;universityofprishtina
theurbaninstitute;theurbaninstitute
universityofvienna;universityofvienna
universityofgeorgia;universityofgeorgia
truthinaccounting;truthinaccounting
capecoasttechnicaluniversity;capecoasttechnicaluniversity
pirmehralishaharidagricultureuniversityrawalpindistudents;pirmehralishaharidagricultureuniversityrawalpindistudents
taxjusticenetwork;taxjusticenetwork
bocconiuniversitydepartmentofaccounting;bocconiuniversitydepartmentofaccounting
indianinstituteofscienceiiscdivechacentreforclimatechangedccc;indianinstituteofscienceiiscdivechacentreforclimatechangedccc
europeanunioneuropeancommissioneuropeanunioneuropeancommission;europeanunioneuropeancommissioneuropeanunioneuropeancommission
istanbuluniversity;istanbuluniversity
vasillevskinationalmilitaryuniversity;vasillevskinationalmilitaryuniversity
goetheuniversittfrankfurtammain;goetheuniversittfrankfurtammain
gaidarinstituteforeconomicpolicy;gaidarinstituteforeconomicpolicy
knustfinanceoffice;knustfinanceoffice
universityofconnecticutfinancedepartment;universityofconnecticutfinancedepartment
marketplatformdynamics;marketplatformdynamics
universityoftorontorotmanschoolofmanagement;universityoftorontorotmanschoolofmanagement
covenantuniversitydepartmentofbanking;covenantuniversitydepartmentofbanking
zewleibnizcentreforeuropeaneconomicresearch;zewleibnizcentreforeuropeaneconomicresearch
universityatbuffalosunyschoolofmanagement;universityatbuffalosunyschoolofmanagement
dankookuniversity;dankookuniversity
usmanudanfodiyouniversityudusokdepartmentofpublicadministration;usmanudanfodiyouniversityudusokdepartmentofpublicadministration
meredithcollege;meredithcollege
rajamangalauniversityoftechnologyphranakhon;rajamangalauniversityoftechnologyphranakhon
leibnizuniversitthannover;leibnizuniversitthannover
departmentofeconomics;departmentofeconomics
trinityuniversitydepartmentofaccounting;trinityuniversitydepartmentofaccounting
universityoflagos;universityoflagos
battenschoolofpublicpolicy;battenschoolofpublicpolicy
universityofamsterdam;universityofamsterdam
universityofguelph;universityofguelph
universityofpassau;universityofpassau
gitamuniversityvisakhapatnam;gitamuniversityvisakhapatnam
abudhabiuniversity;abudhabiuniversity
iscteiulinstitutouniversitariodelisboa;iscteiulinstitutouniversitariodelisboa
universityofcoloradoatdenver;universityofcoloradoatdenver
facultyoforganizationalsciencesdeceased;facultyoforganizationalsciencesdeceased
universidadveracruzana;universidadveracruzana
universityofnorthcarolinauncatcharlottedepartmentofaccounting;universityofnorthcarolinauncatcharlottedepartmentofaccounting
medlabcorpaccraghana;medlabcorpaccraghana
bankofengland;bankofengland
trisaktiuniversitydepartmentofaccounting;trisaktiuniversitydepartmentofaccounting
jeanlorougnonguduniversity;jeanlorougnonguduniversity
ohiostateuniversityfishercollegeofbusinessdepartmentoffinance;ohiostateuniversityfishercollegeofbusinessdepartmentoffinance
cityuniversitylondoninternationalpoliticaleconomy;cityuniversitylondoninternationalpoliticaleconomy
universityofbarcelona;universityofbarcelona
universityofnigeria;universityofnigeria
universityofauckland;universityofauckland
modibboadamauniversityoftechnologyyola;modibboadamauniversityoftechnologyyola
universitdesherbrookecepsinstead;universitdesherbrookecepsinstead
astonuniversity;astonuniversity
monashuniversitydepartmentofaccounting;monashuniversitydepartmentofaccounting
universidadedebrasliaunb;universidadedebrasliaunb
universityofibadan;universityofibadan
renminuniversityofchina;renminuniversityofchina
universityofminnesotacarlsonschoolofmanagement;universityofminnesotacarlsonschoolofmanagement
varnauniversityofeconomics;varnauniversityofeconomics
universityofbonninstituteofeconomicpolicy;universityofbonninstituteofeconomicpolicy
universityofessex;universityofessex
universityofbritishcolumbiaubcdepartmentofeconomics;universityofbritishcolumbiaubcdepartmentofeconomics
queenslanduniversityoftechnologyschoolofaccountancy;queenslanduniversityoftechnologyschoolofaccountancy
nnamdiazikiweuniversity;nnamdiazikiweuniversity
drbabasahebambedkarmarathwadauniversity;drbabasahebambedkarmarathwadauniversity
lemansuniversity;lemansuniversity
kentstateuniversityfoundation;kentstateuniversityfoundation
universityofwaikato;universityofwaikato
universityofcaliforniasandiego;universityofcaliforniasandiego
universityofthegermanfederalarmedforcesuniversittderbundeswehrmnchen;universityofthegermanfederalarmedforcesuniversittderbundeswehrmnchen
lilleuniversitycnrslilleeconomicsmanagmentumr9221;lilleuniversitycnrslilleeconomicsmanagmentumr9221
universityofalabamaculverhousecollegeofcommercebusinessadministration;universityofalabamaculverhousecollegeofcommercebusinessadministration
fijinationaluniversityfnu;fijinationaluniversityfnu
universityofhuelva;universityofhuelva
harvarduniversityharvardkennedyschoolhks;harvarduniversityharvardkennedyschoolhks
universityofhuddersfield;universityofhuddersfield
officeofthesuperintendentoffinancialinstitutionsosfi;officeofthesuperintendentoffinancialinstitutionsosfi
NYU Tandon School of Engineering - Department of finance Risk Engineering;nyutandonschoolofengineeringdepartmentoffinanceriskengineering
universityofmassachusettsamherstdepartmentoffinance;universityofmassachusettsamherstdepartmentoffinance
colepolytechniquefdraledelausanneepfl;colepolytechniquefdraledelausanneepfl
universityoflouisianaatlafayette;universityoflouisianaatlafayette
microsoft;microsoft
wachtellliptonrosenkatz;wachtellliptonrosenkatz
adammickiewiczuniversity;adammickiewiczuniversity
federalreservebanksfederalreservebankofnewyork;federalreservebanksfederalreservebankofnewyork
universityofmannheim;universityofmannheim
internationalislamicuniversityislamabad;internationalislamicuniversityislamabad
uppsalauniversity;uppsalauniversity
universityofnevadalasvegas;universityofnevadalasvegas
universityofwrocaw;universityofwrocaw
universityofgreenwich;universityofgreenwich
universityofwarsawfacultyofeconomicsciences;universityofwarsawfacultyofeconomicsciences
queenslanduniversityoftechnology - School of Economics;queenslanduniversityoftechnologyschoolofeconomics
universityofchicago;universityofchicago
universityofgreenwichbusinessschool;universityofgreenwichbusinessschool
luxembourginstituteofsocioeconomicresearchliser;luxembourginstituteofsocioeconomicresearchliser
abubakartafawabalewauniversity;abubakartafawabalewauniversity
universityofcoloradoboulder;universityofcoloradoboulder
universityofvirginiamcintireschoolofcommerce;universityofvirginiamcintireschoolofcommerce
universityofcaliforniaberkeleyschooloflaw;universityofcaliforniaberkeleyschooloflaw
pontificiauniversidadcatlicadechile;pontificiauniversidadcatlicadechile
universityofwisconsinlacrosse;universityofwisconsinlacrosse
bocconiuniversitydepartmentofmarketing;bocconiuniversitydepartmentofmarketing
elonuniversity;elonuniversity
middletennesseestateuniversity;middletennesseestateuniversity
depauluniversitydepartmentoffinance;depauluniversitydepartmentoffinance
universityofdaressalaam;universityofdaressalaam
transparencyinternational;transparencyinternational
standtogether;standtogether
universityofnottinghamschoolofeconomics;universityofnottinghamschoolofeconomics
bennettinstituteforpublicpolicyuniversityofcambridge;bennettinstituteforpublicpolicyuniversityofcambridge
indianinstituteofmanagementkozhikode;indianinstituteofmanagementkozhikode
virginiatech;virginiatech
usdepartmentofthetreasury;usdepartmentofthetreasury
universityofchicagolawschool;universityofchicagolawschool
universityofwashingtonmichaelgfosterschoolofbusiness;universityofwashingtonmichaelgfosterschoolofbusiness
franciscomarroquinuniversity;franciscomarroquinuniversity
federalreservebanksfederalreservebankofstlouis;federalreservebanksfederalreservebankofstlouis
indianinstituteofmanagementraipur;indianinstituteofmanagementraipur
ballstateuniversitydepartmentofeconomics;ballstateuniversitydepartmentofeconomics
centreforappliedresearch;centreforappliedresearch
nationaluniversityofsingaporenus;nationaluniversityofsingaporenus
centraleuropeanuniversity;centraleuropeanuniversity
universityofyork;universityofyork
bettermentllc;bettermentllc
universityofwesternontariodepartmentofeconomics;universityofwesternontariodepartmentofeconomics
universitycollegelondonuclschoolofmanagement;universitycollegelondonuclschoolofmanagement
australianhouseofrepresentativesparliamenthouse;australianhouseofrepresentativesparliamenthouse
newyorkuniversitynyu;newyorkuniversitynyu
universityofindonesiauidepartementofchemicalengineering;universityofindonesiauidepartementofchemicalengineering
nationalbureauofeconomicresearchnber;nationalbureauofeconomicresearchnber
bankpolicyinstitute;bankpolicyinstitute
desautelsfacultyofmanagementmcgilluniversity;desautelsfacultyofmanagementmcgilluniversity
bundeswehruniversitymunich;bundeswehruniversitymunich
universitcheikhantadiopucad;universitcheikhantadiopucad
universityofvermontlarnercollegeofmedicinedepartmentofradiology;universityofvermontlarnercollegeofmedicinedepartmentofradiology
universityofsouthampton;universityofsouthampton
bocconiuniversity;bocconiuniversity
georgewashingtonuniversitydepartmentofeconomics;georgewashingtonuniversitydepartmentofeconomics
jamesmadisonuniversity;jamesmadisonuniversity
nationalinstituteofdevelopmentadministrationnida;nationalinstituteofdevelopmentadministrationnida
ecolesuperieuredessciencescommercialesdangersessca;ecolesuperieuredessciencescommercialesdangersessca
australiannationaluniversityanu - Crawford schoolofpublicpolicy;australiannationaluniversityanucrawfordschoolofpublicpolicy
michigantechnologicaluniversity;michigantechnologicaluniversity
maastrichtuniversity;maastrichtuniversity
bostonuniversitydepartmentofeconomics;bostonuniversitydepartmentofeconomics
universityofpennsylvaniacareylawschool;universityofpennsylvaniacareylawschool
graduateschoolofnorthamericanstudies;graduateschoolofnorthamericanstudies
institureforstructuralresearch;institureforstructuralresearch
emoryuniversity;emoryuniversity
universityofgothenburgcentreforfinance;universityofgothenburgcentreforfinance
universityofcambridgedepartmentoflandeconomyrobinsoncollege;universityofcambridgedepartmentoflandeconomyrobinsoncollege
thewhartonschooltheuniversityofpennsylvania;thewhartonschooltheuniversityofpennsylvania
mbsschoolofbusiness;mbsschoolofbusiness
newyorkuniversitynyunewyorkuniversityabudhabi;newyorkuniversitynyunewyorkuniversityabudhabi
columbiauniversitylawschool;columbiauniversitylawschool
americafirstpolicyinstituteafpi;americafirstpolicyinstituteafpi
texasamuniversity - Department of finance hongkongpolytechnicuniversity - School of Accounting;texasamuniversitydepartmentoffinancehongkongpolytechnicuniversityschoolofaccounting
ainshamsuniversityfacultyofcommerce;ainshamsuniversityfacultyofcommerce
deloittetaxllp;deloittetaxllp
universityofstthomas;universityofstthomas
bostonuniversity;bostonuniversity
metropolitanstateuniversityofdenver;metropolitanstateuniversityofdenver
postgrowthinstitute;postgrowthinstitute
concordiauniversityquebec;concordiauniversityquebec
theheritagefoundation;theheritagefoundation
stateuniversityofnewyorksunydepartmentofeconomics;stateuniversityofnewyorksunydepartmentofeconomics
johnsonwalesuniversity;johnsonwalesuniversity
departmentofgovernmentharvarduniversity;departmentofgovernmentharvarduniversity
troyuniversitymanuelhjohnsoncenterforpoliticaleconomy;troyuniversitymanuelhjohnsoncenterforpoliticaleconomy
universityofmichiganlawschool;universityofmichiganlawschool
hillsdalecollege;hillsdalecollege
yalesom;yalesom
nationaluniversityofsingaporenusleekuanyewschoolofpublicpolicy;nationaluniversityofsingaporenusleekuanyewschoolofpublicpolicy
istanbulsabahattinzaimuniversity;istanbulsabahattinzaimuniversity
universityofmelbournedepartmentofeconomics;universityofmelbournedepartmentofeconomics
Shanghai University of finance Economics;shanghaiuniversityoffinanceeconomics
universityofkarachikarachiuniversitybusinessschool;universityofkarachikarachiuniversitybusinessschool
universityofmichiganstephenmrossschoolofbusiness;universityofmichiganstephenmrossschoolofbusiness
norwegianbusinessschool;norwegianbusinessschool
universityofcaliforniadavisdepartmentofeconomics;universityofcaliforniadavisdepartmentofeconomics
maynoothuniversity;maynoothuniversity
instituteofruraldevelopmentplanning;instituteofruraldevelopmentplanning
providencewomenscollege;providencewomenscollege
transatlanticschoolofmanagement;transatlanticschoolofmanagement
planfoundation;planfoundation
environmentcde;environmentcde
princetonuniversity - departmentofeconomics;princetonuniversitydepartmentofeconomics
universityofmysoredeptartmentofanthropology;universityofmysoredeptartmentofanthropology
kyotouniversitygraduateschoolofagriculturedivisionofnaturalresourceeconomics;kyotouniversitygraduateschoolofagriculturedivisionofnaturalresourceeconomics
indianstatisticalinstitute;indianstatisticalinstitute
americanuniversity;americanuniversity
mindorostateuniversity;mindorostateuniversity
frenchnationalinstituteforagriculturalresearchinragrenobleappliedeconomiclaboratory;frenchnationalinstituteforagriculturalresearchinragrenobleappliedeconomiclaboratory
voronezhinstituteofthefederalpenitentiaryserviceofrussia;voronezhinstituteofthefederalpenitentiaryserviceofrussia
asiandevelopmentbank;asiandevelopmentbank
harvardpharmaceuticalspltd;harvardpharmaceuticalspltd
departmentofappliedeconomicsuniversityofoviedo;departmentofappliedeconomicsuniversityofoviedo
pennsylvaniastateuniversitysmealcollegeofbusiness;pennsylvaniastateuniversitysmealcollegeofbusiness
californiastateuniversityla;californiastateuniversityla
asianinstituteoftechnologyait;asianinstituteoftechnologyait
universityofcaliforniaberkeleytherichardrhodagoldmanschoolofpublicpolicy;universityofcaliforniaberkeleytherichardrhodagoldmanschoolofpublicpolicy
universityofthenationaleducationcommissionkrakow;universityofthenationaleducationcommissionkrakow
yenepoyainstituteofartssciencecommercemanagement;yenepoyainstituteofartssciencecommercemanagement
schoolofpublicpolicy;schoolofpublicpolicy
huberlin;huberlin
bahauddinzakariyauniversitymultan;bahauddinzakariyauniversitymultan
adauniversity;adauniversity
institutpoagrarnaikonomika;institutpoagrarnaikonomika
mbgovernmentpgcollege;mbgovernmentpgcollege
universityofcaliforniaberkeleydepartmentofagriculturalresourceeconomics;universityofcaliforniaberkeleydepartmentofagriculturalresourceeconomics
annamalaiuniversitydepartmentofagriculturalextension;annamalaiuniversitydepartmentofagriculturalextension
statisticalofficeinreszow;statisticalofficeinreszow
universityofcolombo;universityofcolombo
tarakeswardegreecollegedepartmentofcommerce;tarakeswardegreecollegedepartmentofcommerce
ashkelonacademiccollege;ashkelonacademiccollege
staloysiuscollege;staloysiuscollege
gujarattechnologicaluniversityindia;gujarattechnologicaluniversityindia
usamvbucharest;usamvbucharest
systemsresearchinstitutepolishacademyofscience;systemsresearchinstitutepolishacademyofscience
universityofwarsawfacultyofmanagement;universityofwarsawfacultyofmanagement
federationuniversityaustralia;federationuniversityaustralia
purdueuniversitydepartmentofagriculturaleconomics;purdueuniversitydepartmentofagriculturaleconomics
indiahabitatcentreindiancouncilforresearchoninternationaleconomicrelationsicrier;indiahabitatcentreindiancouncilforresearchoninternationaleconomicrelationsicrier
purdueuniversitycollegeofagriculture;purdueuniversitycollegeofagriculture
netajisubhasopenuniversity;netajisubhasopenuniversity
delhiuniversity;delhiuniversity
unitednationsuniversityunumerit;unitednationsuniversityunumerit
virginiatechdepartmentofeconomics;virginiatechdepartmentofeconomics
somaiyavidyaviharuniversitymumbai;somaiyavidyaviharuniversitymumbai
theuniversityofmanchester;theuniversityofmanchester
universidadsimnbolvardebarranquilla;universidadsimnbolvardebarranquilla
universityofantwerpinstituteofdevelopmentpolicy;universityofantwerpinstituteofdevelopmentpolicy
ucsantacruz;ucsantacruz
ifad;ifad
periyaruniversitydepartmentofcomputerscience;periyaruniversitydepartmentofcomputerscience
yaleuniversityschoolofmanagementstudents;yaleuniversityschoolofmanagementstudents
northwesternuniversity;northwesternuniversity
unicefsouthafrica;unicefsouthafrica
technischeuniversittmnchentum;technischeuniversittmnchentum
academyoffinancialmanagementministryoffinanceofukraine;academyoffinancialmanagementministryoffinanceofukraine
columbiauniversitycolumbiaearthinstitute;columbiauniversitycolumbiaearthinstitute
delasalleuniversity;delasalleuniversity
jadavpuruniversitydepartmentofeconomicsstudents;jadavpuruniversitydepartmentofeconomicsstudents
universityofbelgradefacultyofagriculture;universityofbelgradefacultyofagriculture
chonnamnationaluniversity;chonnamnationaluniversity
iowastateuniversitydepartmentofeconomics;iowastateuniversitydepartmentofeconomics
drrajendraprasadcentralagriculturaluniversity;drrajendraprasadcentralagriculturaluniversity
yorkuniversity;yorkuniversity
deutschesinstitutfrentwicklungspolitikdiegermandevelopmentinstitutedie;deutschesinstitutfrentwicklungspolitikdiegermandevelopmentinstitutedie
bonduniversity;bonduniversity
manipalacademyofhighereducation;manipalacademyofhighereducation
utrechtuniversitydepartmentofeconomicgeography;utrechtuniversitydepartmentofeconomicgeography
shrisantdamajicollege;shrisantdamajicollege
tudortmunduniversity;tudortmunduniversity
konguengineeringcollege;konguengineeringcollege
massachusettsinstituteoftechnologymit, stanforduniversity - departmentofeconomics;massachusettsinstituteoftechnologymitstanforduniversitydepartmentofeconomics
symbiosisinternationaldeemeduniversitypuneindia;symbiosisinternationaldeemeduniversitypuneindia
jadavpuruniversitydepartmentofeconomics;jadavpuruniversitydepartmentofeconomics
georgetownuniversitydepartmentofeconomics;georgetownuniversitydepartmentofeconomics
universityofpretoria;universityofpretoria
syracuseuniversitydepartmentofeconomics;syracuseuniversitydepartmentofeconomics
pontificalcatholicuniversityofchiledepartmentofagriculturaleconomics;pontificalcatholicuniversityofchiledepartmentofagriculturaleconomics
rutgersthestateuniversityofnewjerseyagriculturalfoodresourceeconomics;rutgersthestateuniversityofnewjerseyagriculturalfoodresourceeconomics
stjosephsuniversitydepartmentofmarketing;stjosephsuniversitydepartmentofmarketing
theroyalswedishacademyofsciencesbeijerinternationalinstituteofecologicaleconomics;theroyalswedishacademyofsciencesbeijerinternationalinstituteofecologicaleconomics
ethzrich;ethzrich
duhokuniversity;duhokuniversity
tuftsuniversity;tuftsuniversity
yalovauniversitydepartmentofbusinessadministration;yalovauniversitydepartmentofbusinessadministration
universityofgirona;universityofgirona
internationalinstituteofcertifiedforensicinvestigationprofessionalsinciicfip;internationalinstituteofcertifiedforensicinvestigationprofessionalsinciicfip
universityofwarwick;universityofwarwick
queenslanduniversityoftechnologyfacultyoflaw;queenslanduniversityoftechnologyfacultyoflaw
islamicazaduniversity;islamicazaduniversity
sultanqaboosuniversity;sultanqaboosuniversity
universitatpompeufabraupf;universitatpompeufabraupf
universityofsouthernqueensland;universityofsouthernqueensland
centreforeconomicpolicyresearchcepr;centreforeconomicpolicyresearchcepr
hunanuniversitybusinessschool;hunanuniversitybusinessschool
metropolitanstateuniversityofdenverdepartmentofeconomics;metropolitanstateuniversityofdenverdepartmentofeconomics
northwesternuniversitydepartmentofeconomics;northwesternuniversitydepartmentofeconomics
communicationuniversityofchina;communicationuniversityofchina
centralbankofchile;centralbankofchile
vlerickbusinessschool;vlerickbusinessschool
universityoforegonschooloflaw;universityoforegonschooloflaw
universityofvirginia;universityofvirginia
northernarizonauniversity;northernarizonauniversity
columbiabusinessschool;columbiabusinessschool
copenhagenbusinessschool;copenhagenbusinessschool
nationalinstituteforenvironmentalstudies;nationalinstituteforenvironmentalstudies
nationalboardfortechnicaleducation;nationalboardfortechnicaleducation
bancodeespaa;bancodeespaa
exceliabusinessschool;exceliabusinessschool
universityofappliedsciencesforpublicadministration;universityofappliedsciencesforpublicadministration
jrcseville;jrcseville
bayloruniversitydepartmentofaccountingbusinesslaw;bayloruniversitydepartmentofaccountingbusinesslaw
bostonuniversityquestromschoolofbusiness;bostonuniversityquestromschoolofbusiness
mississippistateuniversity;mississippistateuniversity
universityofnorthcarolinakenanflaglerbusinessschool;universityofnorthcarolinakenanflaglerbusinessschool
universityofgroningendepartmentofaccounting;universityofgroningendepartmentofaccounting
universityoflilleiinstituteofbusinessadministration;universityoflilleiinstituteofbusinessadministration
soganguniversity;soganguniversity
universityofcaliforniaatberkeleyschooloflaw;universityofcaliforniaatberkeleyschooloflaw
kogakuinuniversity;kogakuinuniversity
finance independent;financeindependent
alzahrauniversity;alzahrauniversity
hongkongpolytechnicuniversity;hongkongpolytechnicuniversity
finance freeuniversityofberlinfub - School of Business & Economics;financefreeuniversityofberlinfubschoolofbusinesseconomics
koreauniversitybusinessschool;koreauniversitybusinessschool
universityofvictoriadepartmentofeconomics;universityofvictoriadepartmentofeconomics
columbiauniversitycolumbiacenteronsustainableinvestment;columbiauniversitycolumbiacenteronsustainableinvestment
ugaagappliedeconomics;ugaagappliedeconomics
petersoninstituteforinternationaleconomics;petersoninstituteforinternationaleconomics
universityoftexasatelpaso;universityoftexasatelpaso
iisdeemedtobeuniversity;iisdeemedtobeuniversity
depauluniversity;depauluniversity
motilalnehrunationalinstituteoftechnologymnnithumanitiesdepartment;motilalnehrunationalinstituteoftechnologymnnithumanitiesdepartment
advancedtechnologicalinstitute;advancedtechnologicalinstitute
finance hongkongpolytechnicuniversity;financehongkongpolytechnicuniversity
kuleuvenleuvencentreforglobalgovernancestudies;kuleuvenleuvencentreforglobalgovernancestudies
southernmethodistuniversitysmu;southernmethodistuniversitysmu
icmacentrehenleybusinessschooluniversityofreading;icmacentrehenleybusinessschooluniversityofreading
iesegschoolofmanagement;iesegschoolofmanagement
brownuniversitydepartmentofeconomicsstudents;brownuniversitydepartmentofeconomicsstudents
masseyuniversityschoolofaccountancy;masseyuniversityschoolofaccountancy
germanpoliceuniversitymunster;germanpoliceuniversitymunster
fakultasekonomidanbisnisuniversitasjambi;fakultasekonomidanbisnisuniversitasjambi
pontifciauniversidadecatlicapucsp;pontifciauniversidadecatlicapucsp
kuvempuuniversity;kuvempuuniversity
Frankfurt School of Finance & Management;frankfurtschooloffinancemanagement
stateuniversityofnewyorkempirestateuniversity;stateuniversityofnewyorkempirestateuniversity
congdoanuniversity;congdoanuniversity
federalreservebanksfederalreservebankofsanfrancisco;federalreservebanksfederalreservebankofsanfrancisco
tafilatechnicaluniversity;tafilatechnicaluniversity
catholiqueuniversityofmilan;catholiqueuniversityofmilan
islamicazaduniversitymaraghehbranch;islamicazaduniversitymaraghehbranch
universityofsoutheasternnorwayusnschoolofbusiness;universityofsoutheasternnorwayusnschoolofbusiness
dartmouthcollegetuckschoolofbusiness;dartmouthcollegetuckschoolofbusiness
pennsylvaniastateuniversity;pennsylvaniastateuniversity
californiastateuniversityatfullerton;californiastateuniversityatfullerton
universityofmiamischoolofbusinessadministrationdepartmentofeconomics;universityofmiamischoolofbusinessadministrationdepartmentofeconomics
universityofcincinnati;universityofcincinnati
universityofcaliforniairvine;universityofcaliforniairvine
monashuniversitydepartmentofeconometricsbusinessstatistics;monashuniversitydepartmentofeconometricsbusinessstatistics
toulousebusinessschool;toulousebusinessschool
theconferenceboard;theconferenceboard
whuottobeisheimschoolofmanagement;whuottobeisheimschoolofmanagement
stateuniversityofjakartafacultyofeconomics;stateuniversityofjakartafacultyofeconomics
cornerstoneresearchinc;cornerstoneresearchinc
quinnipiacuniversity;quinnipiacuniversity
finance universityofaberdeen;financeuniversityofaberdeen
finance Gravito;financegravito
cityuniversityofnewyorkcunybaruchcollege;cityuniversityofnewyorkcunybaruchcollege
monashuniversity;monashuniversity
zao2kauditbusinessconsulting;zao2kauditbusinessconsulting
universitdeglistudidiudinedepartmentofeconomics;universitdeglistudidiudinedepartmentofeconomics
kielinstitutefortheworldeconomy;kielinstitutefortheworldeconomy
youngstownstateuniversity;youngstownstateuniversity
finance viennauniversityofeconomicsbusiness;financeviennauniversityofeconomicsbusiness
UCLA Anderson School of Management;uclaandersonschoolofmanagement
universityofiowahenrybtippiecollegeofbusiness;universityofiowahenrybtippiecollegeofbusiness
indianinstituteofmanagementsambalpurindianinstituteofmanagementiimsambalpur;indianinstituteofmanagementsambalpurindianinstituteofmanagementiimsambalpur
universityofvirginiadardenbusinessschool;universityofvirginiadardenbusinessschool
texasamuniversity;texasamuniversity
federalreservebankofchicago;federalreservebankofchicago
universityofedinburghschoolofeconomics;universityofedinburghschoolofeconomics
nationalgraduateinstituteforpolicystudiesgripstokyo;nationalgraduateinstituteforpolicystudiesgripstokyo
aligarhmuslimuniversityamufacultyoflaw;aligarhmuslimuniversityamufacultyoflaw
internationaluniversityofrabatrabatbusinessschool;internationaluniversityofrabatrabatbusinessschool
iebusinessschoolieuniversity;iebusinessschoolieuniversity
universityofwarwickdepartmentofeconomics;universityofwarwickdepartmentofeconomics
trakiauniversity;trakiauniversity
ranepa;ranepa
floridastateuniversity;floridastateuniversity
finance;finance
kwangwoonuniversity;kwangwoonuniversity
usmanudanfodiyouniversity;usmanudanfodiyouniversity
universityofnorthcarolinaatchapelhill;universityofnorthcarolinaatchapelhill
carletonuniversity;carletonuniversity
federalreservebanksfederalreservebankofphiladelphia;federalreservebanksfederalreservebankofphiladelphia
universityoftexasatarlington;universityoftexasatarlington
universityofwisconsinatmadisoneconomics;universityofwisconsinatmadisoneconomics
universityofantwerp;universityofantwerp
universityofflorida;universityofflorida
universityofsussex;universityofsussex
gitam;gitam
iscteiul;iscteiul
washingtonstateuniversityvancouver;washingtonstateuniversityvancouver
universityofljubljanafacultyofeconomics;universityofljubljanafacultyofeconomics
bayloruniversity;bayloruniversity
northcarolinacentraluniversitynccu;northcarolinacentraluniversitynccu
universiteflixhouphouetboignyuniversityoffelixhouphouetboigny;universiteflixhouphouetboignyuniversityoffelixhouphouetboigny
nationaltaiwanuniversitydepartmentofeconomics;nationaltaiwanuniversitydepartmentofeconomics
hertieschoolofgovernance;hertieschoolofgovernance
modibboadamauniversityoftechnology;modibboadamauniversityoftechnology
ipsaruniversityofedinburghbusinessschool;ipsaruniversityofedinburghbusinessschool
mufgsecuritiesemeaplc;mufgsecuritiesemeaplc
federalreservebanksfederalreservebankofminneapolis;federalreservebanksfederalreservebankofminneapolis
firstbankofnigeria;firstbankofnigeria
southamptonbusinessschooluniversityofsouthampton;southamptonbusinessschooluniversityofsouthampton
boothschoolofbusinessuniversityofchicago;boothschoolofbusinessuniversityofchicago
viennainstituteofinternationaleconomicstudieswiiw;viennainstituteofinternationaleconomicstudieswiiw
universityofcambridgecambridgejudgebusinessschool;universityofcambridgecambridgejudgebusinessschool
queenslandunivesityoftechnology;queenslandunivesityoftechnology
nigerdeltauniversityndu;nigerdeltauniversityndu
banquedefranceuniversitparisipanthonsorbonne;banquedefranceuniversitparisipanthonsorbonne
