raw_name;cleaned_name
Dmytro Motornyi Tavria State Agrotechnological University;dmytromotornyitavriastateagrotechnologicaluniversity
Ninevah University;ninevahuniversity
University of Valencia;universityofvalencia
Advanced Technological Institute, Jaffna;advancedtechnologicalinstitutejaffna
Xiɺn University of Posts and Telecommunications - School of Economics and Management;xinuniversityofpoststelecommunicationsschoolofeconomicsmanagement
University of Al-Nahrain;universityofalnahrain
Fayetteville State University - Department of Accounting;fayettevillestateuniversitydepartmentofaccounting
University of Exeter;universityofexeter
Queen's University - Smith School of Business;queensuniversitysmithschoolofbusiness
S&P Global;spglobal
Universitas Muhammadiyah Tangerang;universitasmuhammadiyahtangerang
JHR Corp.;jhrcorp
University of Connecticut - Department of Accounting;universityofconnecticutdepartmentofaccounting
University of Pittsburgh - Joseph M. Katz Graduate School of Business;universityofpittsburghjosephmkatzgraduateschoolofbusiness
Free University of Berlin (FUB);freeuniversityofberlinfub
University of Groningen - Faculty of Economics and Business - Dept. of Accounting;universityofgroningenfacultyofeconomicsbusinessdeptofaccounting
INSEAD;insead
University of Bahrain;universityofbahrain
National University of Colombia - Department of Economics;nationaluniversityofcolombiadepartmentofeconomics
McMaster University;mcmasteruniversity
Johannes Kepler University of Linz;johanneskepleruniversityoflinz
Aichi Gakuin University;aichigakuinuniversity
University of Iowa - Department of Accounting;universityofiowadepartmentofaccounting
Alliance Manchester Business School;alliancemanchesterbusinessschool
Universitas Mercu Buana;universitasmercubuana
San Francisco State University;sanfranciscostateuniversity
Duke University - Department of Economics;dukeuniversitydepartmentofeconomics
International University of Monaco (IUM);internationaluniversityofmonacoium
ISCAC Coimbra Business School;iscaccoimbrabusinessschool
University of Economics in Bratislava;universityofeconomicsinbratislava
Carnegie Mellon University - David A. Tepper School of Business;carnegiemellonuniversitydavidatepperschoolofbusiness
Universidad Politecnica de Cartagena - Department of Economics, Accounting and Finance;universidadpolitecnicadecartagenadepartmentofeconomicsaccountingfinance
Hong Kong University of Science & Technology (HKUST) - Department of Accounting;hongkonguniversityofsciencetechnologyhkustdepartmentofaccounting
Central Michigan University;centralmichiganuniversity
Comisión Nacional de Mercado de Valores;comisinnacionaldemercadodevalores
United States International University (USUI) - Africa - Chandaria School of Business;unitedstatesinternationaluniversityusuiafricachandariaschoolofbusiness
Salem State University, Salem State University;salemstateuniversitysalemstateuniversity
Dumlupinar Universitesi - Department of Business Administration;dumlupinaruniversitesidepartmentofbusinessadministration
University of North Carolina Wilmington;universityofnorthcarolinawilmington
National Technical University of Athens (NTUA);nationaltechnicaluniversityofathensntua
UECE (Research Unit on Complexity and Economics) - REM (Research in Economics and Mathematics). Universidade de Lisboa  - ISEG (Lisbon School of Economics and Management);ueceresearchunitoncomplexityeconomicsremresearchineconomicsmathematicsuniversidadedelisboaiseglisbonschoolofeconomicsmanagement
Nanyang Business School, Nanyang Technological University;nanyangbusinessschoolnanyangtechnologicaluniversity
International Monetary Fund (IMF);internationalmonetaryfundimf
Schulich School of Business, York University;schulichschoolofbusinessyorkuniversity
School of Business & Administration Chaohu university;schoolofbusinessadministrationchaohuuniversity
Washington University in St. Louis;washingtonuniversityinstlouis
Thompson Rivers University;thompsonriversuniversity
Federal University Otuoke;federaluniversityotuoke
Board of Governors of the Federal Reserve System;boardofgovernorsofthefederalreservesystem
London School of Economics;londonschoolofeconomics
University of California, Los Angeles (UCLA) - Accounting Area;universityofcalifornialosangelesuclaaccountingarea
George Mason University - Mercatus Center;georgemasonuniversitymercatuscenter
National University of Colombia - School of Management and Accounting;nationaluniversityofcolombiaschoolofmanagementaccounting
University of Virginia - Darden School of Business;universityofvirginiadardenschoolofbusiness
Columbia University - School of International & Public Affairs (SIPA);columbiauniversityschoolofinternationalpublicaffairssipa
Fujimoto Financial Quantitative Research;fujimotofinancialquantitativeresearch
Wichita State University - W. Frank Barton School of Business;wichitastateuniversitywfrankbartonschoolofbusiness
Aarhus University;aarhusuniversity
Islamic Azad University (IAU) - Department of Accounting;islamicazaduniversityiaudepartmentofaccounting
Michigan State University;michiganstateuniversity
Victoria University of Wellington - Te Herenga Waka - School of Accounting and Commercial Law;victoriauniversityofwellingtonteherengawakaschoolofaccountingcommerciallaw
Kobe University - Research Institute for Economics & Business Administration;kobeuniversityresearchinstituteforeconomicsbusinessadministration
Maranatha Christian University;maranathachristianuniversity
Auditor General of Pakistan;auditorgeneralofpakistan
University of Macedonia - Department of Business Administration;universityofmacedoniadepartmentofbusinessadministration
University of Navarra, IESE Business School;universityofnavarraiesebusinessschool
American Accounting Association;americanaccountingassociation
Burapha University;buraphauniversity
Al-Jazira Bank;aljazirabank
New York University (NYU) - Leonard N. Stern School of Business;newyorkuniversitynyuleonardnsternschoolofbusiness
University of Illinois at Chicago - Department of Accounting;universityofillinoisatchicagodepartmentofaccounting
NAMOURA Research Institute;namouraresearchinstitute
University of Western Ontario, Department of Economics, Students;universityofwesternontariodepartmentofeconomicsstudents
University of Iowa - Department of Finance;universityofiowadepartmentoffinance
Bryant University - Bryant Zhuhai;bryantuniversitybryantzhuhai
University of Minnesota - Morris - Division of Social Sciences;universityofminnesotamorrisdivisionofsocialsciences
Sumy State University;sumystateuniversity
University of Northern Colorado - Monfort College of Business;universityofnortherncoloradomonfortcollegeofbusiness
Lehman College;lehmancollege
Audencia Business School;audenciabusinessschool
Ahmadu Bello University;ahmadubellouniversity
Bocconi University - Department of Law;bocconiuniversitydepartmentoflaw
University of Nigeria Enugu Campus;universityofnigeriaenugucampus
University of Aberdeen;universityofaberdeen
Kwik Kian Gie School of Business;kwikkiangieschoolofbusiness
Airlangga University, Students;airlanggauniversitystudents
University of Jember - Faculty of Economics;universityofjemberfacultyofeconomics
Widya Mandala Chatolic University;widyamandalachatolicuniversity
School of Accountancy, J. Mack Robinson College of Business, Georgia State University;schoolofaccountancyjmackrobinsoncollegeofbusinessgeorgiastateuniversity
Campbell University - Norman Adrian Wiggins School of Law;campbelluniversitynormanadrianwigginsschooloflaw
Boston College - Law School;bostoncollegelawschool
Hakim Nezami institution of higher education at Quchan-Iran;hakimnezamiinstitutionofhighereducationatquchaniran
Columbia University, Department of Industrial Engineering and Operations Research (IEOR), Students;columbiauniversitydepartmentofindustrialengineeringoperationsresearchieorstudents
Hitotsubashi University - Graduate School of International Corporate Strategy;hitotsubashiuniversitygraduateschoolofinternationalcorporatestrategy
financeideas.org;financeideasorg
Nigerian Defence Academy;nigeriandefenceacademy
Deutsche Bundesbank;deutschebundesbank
Lancaster University - Lancaster University Management School;lancasteruniversitylancasteruniversitymanagementschool
Duke University;dukeuniversity
ITIF;itif
SDA Bocconi, Bocconi University - Department of Accounting;sdabocconibocconiuniversitydepartmentofaccounting
Amsterdam Business School;amsterdambusinessschool
University of Sri Jayewardenepura;universityofsrijayewardenepura
TIAA;tiaa
University of Texas at Austin;universityoftexasataustin
Universiti Utara Malaysia;universitiutaramalaysia
Lead City University Ibadan Nigeria;leadcityuniversityibadannigeria
Eastern University Sri Lanka;easternuniversitysrilanka
New York University School of Law;newyorkuniversityschooloflaw
Université Paris Nanterre and EconomiX (UMR7235);universitparisnanterreeconomixumr7235
Griffith University - Griffith Business School;griffithuniversitygriffithbusinessschool
University of Arizona, Department of Accounting;universityofarizonadepartmentofaccounting
ESCP Business School, Department of Financial Reporting & Audit;escpbusinessschooldepartmentoffinancialreportingaudit
Ekiti State University;ekitistateuniversity
UNC Chapel Hill;uncchapelhill
University of Piraeus, Department of Banking and Financial Management;universityofpiraeusdepartmentofbankingfinancialmanagement
Korea Institute for National Unification;koreainstitutefornationalunification
University of North Carolina (UNC) at Chapel Hill - Accounting Area;universityofnorthcarolinauncatchapelhillaccountingarea
Boston College;bostoncollege
Office of Financial Research, U.S. Department of the Treasury;officeoffinancialresearchusdepartmentofthetreasury
Sookmyung Women's University;sookmyungwomensuniversity
PraveenM;praveenm
University of Dhaka - Department of Accounting & Information Systems;universityofdhakadepartmentofaccountinginformationsystems
University of Freiburg - Institute of Public Finance;universityoffreiburginstituteofpublicfinance
Business School, University of Aberdeen , Business School, University of Aberdeen;businessschooluniversityofaberdeenbusinessschooluniversityofaberdeen
University of Pittsburgh;universityofpittsburgh
Embry-Riddle Aeronautical University;embryriddleaeronauticaluniversity
Harvard University - Department of Economics;harvarduniversitydepartmentofeconomics
University of California, Berkeley - Haas School of Business;universityofcaliforniaberkeleyhaasschoolofbusiness
Quest International University Perak - Faculty of Integrative Sciences and Technology;questinternationaluniversityperakfacultyofintegrativesciencestechnology
Dep't of Law, Democritus University of Thrace;deptoflawdemocritusuniversityofthrace
Leuphana University of Lueneburg;leuphanauniversityoflueneburg
University of North Texas - Department of Accounting;universityofnorthtexasdepartmentofaccounting
Institute of Accountancy Arusha;instituteofaccountancyarusha
Catholic University of America (CUA);catholicuniversityofamericacua
Universidad del Rosario;universidaddelrosario
Harvard Business School - Finance Unit;harvardbusinessschoolfinanceunit
